url,nama_pengguna,title,pertanyaan,teman,total_jawaban,total_tercerdas,terima_kasih,tercerdas_dalam,keterangan
"https://brainly.co.id/app/profile/3610361,Zerif,Ambisius,pertanyaan 9,teman 2,jawaban 70,6,495,""{'Matematika': '20 Jawaban (3 Tercerdas)', 'B. Indonesia': '8 Jawaban', 'PPKn': '7 Jawaban', 'B. Arab': '7 Jawaban', 'Biologi': '6 Jawaban (2 Tercerdas)', 'B. inggris': '5 Jawaban', 'IPS': '5 Jawaban (1 Tercerdas)', 'Fisika': '4 Jawaban', 'Seni': '4 Jawaban', 'Bahasa lain': '2 Jawaban'}"",""{'Poin:': '2.098', 'Tingkat:': 'Sekolah Menengah Atas', 'Bergabung:': '5 September 2016'}"""
"https://brainly.co.id/app/profile/11156919,michaeljuniarta0,Ambisius,pertanyaan 10,teman 4,jawaban 19,1,33,""{'IPS': '10 Jawaban (1 Tercerdas)', 'Sejarah': '9 Jawaban'}"",""{'Poin:': '311', 'Tingkat:': 'Sekolah Menengah Atas', 'Bergabung:': '17 April 2019'}"""
"https://brainly.co.id/app/profile/13196966,mtkmapelfaforitku,Ambisius,pertanyaan 21,teman 9,jawaban 175,24,481,""{'Matematika': '137 Jawaban (20 Tercerdas)', 'Fisika': '10 Jawaban (1 Tercerdas)', 'PPKn': '8 Jawaban', 'IPS': '5 Jawaban', 'Biologi': '4 Jawaban', 'Geografi': '4 Jawaban', 'Seni': '3 Jawaban (1 Tercerdas)', 'B. Indonesia': '2 Jawaban (1 Tercerdas)', 'Sejarah': '1 Jawaban', 'B. Arab': '1 Jawaban (1 Tercerdas)'}"",""{'Poin:': '282', 'Tingkat:': 'Sekolah Menengah Atas', 'Bergabung:': '28 Oktober 2019'}"""
https://brainly.co.id/app/profile/13199596,Dwiqhada,Gemar Membantu,pertanyaan 0,teman 1,jawaban 0,0,0,{},{}
https://brainly.co.id/app/profile/7429270,vadhyl04p6z1kz,Gemar Membantu,pertanyaan 0,teman 1,jawaban 0,0,1,{},{}
"https://brainly.co.id/app/profile/13318998,borneofc,,pertanyaan 118,teman 53,jawaban 323,35,831,""{'Matematika': '289 Jawaban (29 Tercerdas)', 'IPS': '12 Jawaban (1 Tercerdas)', 'Fisika': '5 Jawaban (1 Tercerdas)', 'B. Indonesia': '3 Jawaban', 'Sejarah': '3 Jawaban (2 Tercerdas)', 'Biologi': '3 Jawaban (1 Tercerdas)', 'TI': '2 Jawaban', 'B. Arab': '2 Jawaban (1 Tercerdas)', 'Penjaskes': '2 Jawaban', 'Geografi': '1 Jawaban'}"",""{'Poin:': '-1.546', 'Tingkat:': 'Sekolah Menengah Atas', 'Bergabung:': '6 November 2019'}"""
https://brainly.co.id/app/profile/13777239,santosojihann,Gemar Membantu,pertanyaan 1,teman 1,jawaban 0,0,0,{},{}
"https://brainly.co.id/app/profile/12940030,syuaibatulislamiya26,Pemula,pertanyaan 2,teman 1,jawaban 3,0,0,""{'Matematika': '1 Jawaban', 'Fisika': '1 Jawaban', 'B. Arab': '1 Jawaban'}"",""{'Poin:': '90', 'Tingkat:': 'Sekolah Menengah Atas', 'Bergabung:': '9 Oktober 2019'}"""
"https://brainly.co.id/app/profile/11915695,dani23032004,""BrainlyElite,Jenius"",pertanyaan 16,teman 28,jawaban 3.697,432,8.2 rb,""{'Matematika': '3.399 Jawaban (400 Tercerdas)', 'Biologi': '50 Jawaban (9 Tercerdas)', 'Fisika': '49 Jawaban (6 Tercerdas)', 'IPS': '36 Jawaban (3 Tercerdas)', 'B. Indonesia': '28 Jawaban (4 Tercerdas)', 'PPKn': '21 Jawaban (1 Tercerdas)', 'Kimia': '17 Jawaban (2 Tercerdas)', 'Penjaskes': '17 Jawaban (1 Tercerdas)', 'Seni': '12 Jawaban', 'Sejarah': '11 Jawaban'}"",""{'Poin:': '39.186', 'Tingkat:': 'Sekolah Menengah Atas', 'Bergabung:': '7 Agustus 2019'}"""
https://brainly.co.id/app/profile/7225374,JackHarry2,Gemar Membantu,pertanyaan 3,teman 1,jawaban 0,0,0,{},{}
"https://brainly.co.id/app/profile/6265818,Galuhgal,Ambisius,pertanyaan 5,teman 1,jawaban 8,0,29,""{'IPS': '4 Jawaban', 'Fisika': '2 Jawaban', 'Biologi': '1 Jawaban', 'PPKn': '1 Jawaban'}"",""{'Poin:': '515', 'Tingkat:': 'Sekolah Menengah Atas', 'Bergabung:': '25 November 2017'}"""
"https://brainly.co.id/app/profile/1363981,dianutami3,""Brainly Master,BrainlyElite,Jenius"",pertanyaan 13,teman 153,jawaban 6.033,766,82.6 rb,""{'Fisika': '5.657 Jawaban (708 Tercerdas)', 'Matematika': '323 Jawaban (51 Tercerdas)', 'Kimia': '39 Jawaban (5 Tercerdas)', 'Biologi': '11 Jawaban (1 Tercerdas)', 'B. Indonesia': '2 Jawaban', 'Seni': '1 Jawaban'}"",""{'Poin:': '75.474', 'Tingkat:': 'Sekolah Menengah Atas', 'Bergabung:': '14 April 2015'}"""
"https://brainly.co.id/app/profile/305021,qorysweet,Pakar,pertanyaan 116,teman 39,jawaban 659,58,5.1 rb,""{'PPKn': '259 Jawaban (18 Tercerdas)', 'Kimia': '129 Jawaban (18 Tercerdas)', 'Biologi': '79 Jawaban (5 Tercerdas)', 'IPS': '46 Jawaban (4 Tercerdas)', 'B. Indonesia': '31 Jawaban (2 Tercerdas)', 'Matematika': '27 Jawaban (4 Tercerdas)', 'Fisika': '19 Jawaban (3 Tercerdas)', 'Wirausaha': '11 Jawaban', 'Seni': '10 Jawaban (1 Tercerdas)', 'Sejarah': '8 Jawaban'}"",""{'Poin:': '5.972', 'Tingkat:': 'Sekolah Menengah Atas', 'Bergabung:': '26 Agustus 2014'}"""
"https://brainly.co.id/app/profile/94609,Shina55,Gemar Membantu,pertanyaan 9,teman 4,jawaban 2,0,5,""{'PPKn': '1 Jawaban', 'B. Daerah': '1 Jawaban'}"",""{'Poin:': '226', 'Tingkat:': 'Sekolah Menengah Atas', 'Bergabung:': '14 April 2014'}"""
"https://brainly.co.id/app/profile/112901,Diana18,Ambisius,pertanyaan 0,teman 64,jawaban 5,0,86,""{'Matematika': '3 Jawaban', 'B. Indonesia': '1 Jawaban', 'Geografi': '1 Jawaban'}"",""{'Poin:': '254', 'Tingkat:': 'Sekolah Menengah Atas', 'Bergabung:': '1 Mei 2014'}"""
"https://brainly.co.id/app/profile/4576411,kathlynn,Ambisius,pertanyaan 2,teman 1,jawaban 57,3,630,""{'Penjaskes': '20 Jawaban (1 Tercerdas)', 'B. inggris': '13 Jawaban (1 Tercerdas)', 'Biologi': '6 Jawaban', 'Fisika': '5 Jawaban', 'Sosiologi': '5 Jawaban (1 Tercerdas)', 'Matematika': '4 Jawaban', 'B. Indonesia': '3 Jawaban', 'Bahasa lain': '1 Jawaban'}"",""{'Poin:': '589', 'Tingkat:': 'Sekolah Menengah Atas', 'Bergabung:': '19 Februari 2017'}"""
"https://brainly.co.id/app/profile/4933066,Sutr1sn0,""Brainly Master,BrainlyElite,Jenius"",pertanyaan 0,teman 47,jawaban 9.937,1.4 rb,31.6 rb,""{'Matematika': '8.796 Jawaban (1.191 Tercerdas)', 'Fisika': '405 Jawaban (55 Tercerdas)', 'Biologi': '128 Jawaban (9 Tercerdas)', 'B. inggris': '89 Jawaban (10 Tercerdas)', 'IPS': '82 Jawaban (13 Tercerdas)', 'B. Indonesia': '79 Jawaban (19 Tercerdas)', 'SBMPTN': '51 Jawaban (8 Tercerdas)', 'PPKn': '46 Jawaban (10 Tercerdas)', 'Kimia': '42 Jawaban (6 Tercerdas)', 'Ujian Nasional': '31 Jawaban (9 Tercerdas)'}"",""{'Poin:': '82.934', 'Tingkat:': 'Sekolah Menengah Atas', 'Bergabung:': '22 April 2017'}"""
"https://brainly.co.id/app/profile/3106136,MathTutor,""Brainly Bachelor,Jenius"",pertanyaan 0,teman 61,jawaban 6.261,309,603.6 rb,""{'Matematika': '6.037 Jawaban (297 Tercerdas)', 'Fisika': '64 Jawaban (1 Tercerdas)', 'Ujian Nasional': '40 Jawaban (6 Tercerdas)', 'Biologi': '22 Jawaban (2 Tercerdas)', 'IPS': '18 Jawaban (1 Tercerdas)', 'B. Indonesia': '14 Jawaban', 'PPKn': '14 Jawaban', 'Sejarah': '13 Jawaban (1 Tercerdas)', 'SBMPTN': '12 Jawaban', 'Kimia': '7 Jawaban (1 Tercerdas)'}"",""{'Poin:': '97.576', 'Tingkat:': 'Sekolah Menengah Atas', 'Bergabung:': '25 Mei 2016'}"""
"https://brainly.co.id/app/profile/5805404,cbbesarsil,Ambisius,pertanyaan 57,teman 14,jawaban 119,6,617,""{'IPS': '24 Jawaban (1 Tercerdas)', 'PPKn': '20 Jawaban', 'Biologi': '17 Jawaban (3 Tercerdas)', 'B. Indonesia': '15 Jawaban (1 Tercerdas)', 'Sejarah': '8 Jawaban', 'Ekonomi': '5 Jawaban', 'Seni': '5 Jawaban', 'Matematika': '4 Jawaban (1 Tercerdas)', 'B. inggris': '3 Jawaban', 'B. Arab': '3 Jawaban'}"",""{'Poin:': '678', 'Tingkat:': 'Sekolah Menengah Atas', 'Bergabung:': '28 September 2017'}"""
"https://brainly.co.id/app/profile/5335078,HafizahKhairina,Jenius,pertanyaan 28,teman 42,jawaban 1.538,177,28.5 rb,""{'B. Arab': '705 Jawaban (97 Tercerdas)', 'B. Indonesia': '591 Jawaban (63 Tercerdas)', 'IPS': '66 Jawaban (2 Tercerdas)', 'PPKn': '57 Jawaban (6 Tercerdas)', 'Penjaskes': '18 Jawaban (1 Tercerdas)', 'Sejarah': '14 Jawaban', 'Biologi': '13 Jawaban (1 Tercerdas)', 'Kimia': '12 Jawaban (1 Tercerdas)', 'Matematika': '11 Jawaban (3 Tercerdas)', 'Fisika': '11 Jawaban'}"",""{'Poin:': '41.433', 'Tingkat:': 'Sekolah Menengah Atas', 'Bergabung:': '2 Agustus 2017'}"""
"https://brainly.co.id/app/profile/3661584,Vitruviuz,Jenius,pertanyaan 10,teman 52,jawaban 2.388,201,25.5 rb,""{'Penjaskes': '1.543 Jawaban (105 Tercerdas)', 'Matematika': '452 Jawaban (55 Tercerdas)', 'B. jepang': '67 Jawaban (16 Tercerdas)', 'Sejarah': '63 Jawaban (9 Tercerdas)', 'IPS': '47 Jawaban (3 Tercerdas)', 'B. inggris': '44 Jawaban (2 Tercerdas)', 'Fisika': '40 Jawaban (4 Tercerdas)', 'Kimia': '22 Jawaban', 'PPKn': '19 Jawaban (1 Tercerdas)', 'TI': '19 Jawaban (1 Tercerdas)'}"",""{'Poin:': '62.925', 'Tingkat:': 'Sekolah Menengah Atas', 'Bergabung:': '10 September 2016'}"""
"https://brainly.co.id/app/profile/4008198,ilukman,""Teaching Assistant,Terpelajar"",pertanyaan 0,teman 32,jawaban 5.033,52,122.6 rb,""{'B. Daerah': '5.001 Jawaban (52 Tercerdas)', 'Bahasa lain': '20 Jawaban', 'B. Indonesia': '4 Jawaban', 'Seni': '3 Jawaban', 'B. inggris': '1 Jawaban', 'Geografi': '1 Jawaban', 'IPS': '1 Jawaban', 'B. Arab': '1 Jawaban'}"",""{'Poin:': '69.054', 'Tingkat:': 'Sekolah Menengah Atas', 'Bergabung:': '25 Oktober 2016'}"""
